SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Jul 22 15:08:57 EST 2019
User: Oceanview3
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB2G53411
Integration Time (usec): 100000 (USB2G53411)
Spectra Averaged: 9 (USB2G53411)
Boxcar Smoothing: 0 (USB2G53411)
Correct for Electrical Dark: No (USB2G53411)
Strobe/Lamp Enabled: Yes (USB2G53411)
Correct for Detector Non-linearity: No (USB2G53411)
Correct for Stray Light: No (USB2G53411)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
817.00	0.015
818.00	0.020
819.00	0.019
820.00	0.017
821.00	0.020
822.00	0.013
823.00	0.018
824.00	0.017
825.00	0.023
826.00	0.017
827.00	0.021
828.00	0.016
829.00	0.023
830.00	0.017
831.00	0.010
832.00	0.023
833.00	0.016
834.00	0.017
835.00	0.022
836.00	0.013
837.00	0.031
838.00	0.011
839.00	0.019
840.00	0.016
841.00	0.019
842.00	0.011
843.00	0.014
844.00	0.017
845.00	0.006
846.00	0.030
847.00	0.011
848.00	0.020
849.00	0.015
850.00	0.018
>>>>>End Processed Spectral Data<<<<<
