wav,int
8.798631e+002,5.315632e-004
8.803452e+002,5.091378e-004
8.808273e+002,4.969966e-004
8.813094e+002,5.088060e-004
8.817916e+002,5.540894e-004
8.822737e+002,6.349477e-004
8.827558e+002,7.456255e-004
8.832379e+002,8.735291e-004
8.837200e+002,1.004293e-003
8.842021e+002,1.124167e-003
8.846843e+002,1.222576e-003
8.851664e+002,1.295118e-003
8.856485e+002,1.342078e-003
8.861306e+002,1.368137e-003
8.866127e+002,1.380036e-003
8.870948e+002,1.385953e-003
8.875770e+002,1.393798e-003
8.880591e+002,1.410119e-003
8.885412e+002,1.439473e-003
8.890233e+002,1.483191e-003
8.895054e+002,1.539582e-003
8.899875e+002,1.603895e-003
8.904697e+002,1.670380e-003
8.909518e+002,1.734447e-003
8.914339e+002,1.792967e-003
8.919160e+002,1.846238e-003
8.923981e+002,1.896386e-003
8.928802e+002,1.947506e-003
8.933624e+002,2.005022e-003
8.938445e+002,2.076496e-003
8.943266e+002,2.173989e-003
8.948087e+002,2.314339e-003
8.952908e+002,2.516651e-003
8.957729e+002,2.799253e-003
8.962551e+002,3.169009e-003
8.967372e+002,3.614182e-003
8.972193e+002,4.096502e-003
8.977014e+002,4.557494e-003
8.981835e+002,4.925601e-003
8.986656e+002,5.131179e-003
8.991478e+002,5.131044e-003
8.996299e+002,4.917190e-003
9.001120e+002,4.524715e-003
9.005941e+002,4.018910e-003
9.010762e+002,3.483932e-003
9.015583e+002,3.000890e-003
9.020405e+002,2.624409e-003
9.025226e+002,2.382499e-003
9.030047e+002,2.273402e-003
9.034868e+002,2.278098e-003
9.039689e+002,2.370505e-003
9.044510e+002,2.528049e-003
9.049332e+002,2.735462e-003
9.054153e+002,2.980939e-003
9.058974e+002,3.250923e-003
9.063795e+002,3.527155e-003
9.068616e+002,3.784444e-003
9.073438e+002,3.997575e-003
9.078259e+002,4.149287e-003
9.083080e+002,4.235736e-003
9.087901e+002,4.269363e-003
9.092722e+002,4.273981e-003
9.097543e+002,4.278298e-003
9.102365e+002,4.305034e-003
