wav,int
777.1722,0.2133943
777.6544,0.1805887
778.1365,0.1576913
778.6186,0.1435357
779.1007,0.1364483
779.5828,0.1347093
780.0649,0.1369756
780.5471,0.142336
781.0292,0.150157
781.5113,0.1599534
781.9934,0.1711419
782.4755,0.1829259
782.9576,0.1944521
783.4398,0.2049314
783.9219,0.2138613
784.404,0.2211529
784.8861,0.2270747
785.3682,0.2320955
785.8503,0.2366404
786.3325,0.2410022
786.8146,0.2452859
787.2967,0.2494702
787.7788,0.2534991
788.2609,0.257345
788.743,0.2610163
789.2252,0.2645227
789.7073,0.2678337
790.1894,0.2708734
790.6715,0.2735499
791.1536,0.2758191
791.6357,0.2777286
792.1179,0.2794323
792.6,0.2811408
793.0821,0.2830485
793.5642,0.2852832
794.0463,0.2878544
794.5284,0.2906552
795.0106,0.2934628
795.4927,0.2959721
795.9748,0.2977946
796.4569,0.2984553
796.939,0.2974889
797.4211,0.2945006
797.9033,0.2892982
798.3854,0.2820064
798.8675,0.2730944
799.3496,0.2633195
799.8317,0.2534953
800.3138,0.2443772
800.796,0.2364689
801.2781,0.229929
801.7602,0.2246273
802.2423,0.2202288
802.7244,0.2163627
803.2065,0.2127067
803.6887,0.2090765
804.1708,0.2054191
804.6529,0.2017493
805.135,0.1980872
805.6171,0.1944192
806.0992,0.1906968
806.5814,0.1868724
807.0635,0.1829339
807.5456,0.1789197
808.0277,0.1749011
808.5098,0.1709439
808.9919,0.1670772
809.4741,0.1632786
809.9562,0.1594927
810.4384,0.1556651
810.9204,0.1517774
811.4026,0.1478571
811.8846,0.1439646
812.3668,0.1401561
812.8489,0.1364591
813.3311,0.1328588
813.8131,0.1293144
814.2953,0.1257849
814.7773,0.1222575
815.2595,0.1187544
815.7416,0.1153226
816.2238,0.1120053
816.7058,0.1088166
817.188,0.1057357
817.67,0.1027179
818.1522,0.09972161
818.6343,0.09672756
819.1165,0.09374913
819.5985,0.09081874
820.0807,0.08796942
820.5627,0.08521221
821.0449,0.08253261
821.527,0.07990098
822.0092,0.07729582
822.4912,0.07472011
822.9734,0.07220686
823.4554,0.06980355
823.9376,0.06755109
824.4197,0.06546703
824.9019,0.06353845
825.3839,0.06173384
825.8661,0.0600221
826.3481,0.0583908
826.8303,0.05684815
827.3124,0.0554121
827.7946,0.05409006
828.2766,0.05286418
828.7588,0.05168662
829.2408,0.05049962
829.723,0.04925165
830.2051,0.04792248
830.6873,0.04652898
831.1693,0.04511943
831.6515,0.04375302
832.1335,0.04247738
832.6157,0.04132196
833.0978,0.04029545
833.58,0.03939513
834.062,0.03861505
834.5442,0.03794902
835.0262,0.0373845
835.5084,0.03689368
835.9905,0.03643135
836.4727,0.03594398
836.9547,0.0353817
837.4369,0.03472118
837.9189,0.03397398
838.4011,0.03318575
838.8832,0.03241523
839.3654,0.03171558
839.8474,0.03111874
840.3296,0.03062993
840.8116,0.03023893
841.2938,0.0299357
841.7759,0.02972049
842.2581,0.02960228
842.7401,0.02958327
843.2223,0.02964155
843.7043,0.02971932
844.1865,0.02972872
844.6686,0.02958476
845.1508,0.02923187
845.6328,0.02867973
846.115,0.02800794
846.597,0.02736058
847.0792,0.02690535
847.5613,0.02678097
848.0435,0.02707537
848.5255,0.0277939
849.0077,0.02886642
849.4897,0.0301562
849.9719,0.0314956
850.454,0.03272027
850.9362,0.03368135
851.4182,0.03428266
851.9004,0.03448716
852.3824,0.0343173
852.8646,0.03384602
853.3467,0.03317918
853.8289,0.03244119
854.3109,0.03174449
854.7931,0.03118634
855.2751,0.03084719
855.7573,0.03078633
856.2394,0.03105054
856.7216,0.03166761
857.2036,0.03263003
857.6858,0.03387435
858.1678,0.03526144
858.65,0.03659771
859.1321,0.03764593
859.6143,0.03818977
860.0963,0.03810562
860.5785,0.03739133
861.0605,0.03618433
861.5427,0.03470987
862.0248,0.03324001
862.507,0.03200597
862.989,0.03114458
863.4712,0.03069874
863.9532,0.03062726
864.4354,0.03085349
864.9175,0.0312986
865.3997,0.03191224
865.8817,0.0326709
866.3639,0.03355784
866.8459,0.03454621
867.3281,0.03558952
867.8102,0.03662604
868.2924,0.03760307
868.7744,0.03849233
869.2566,0.03929813
869.7386,0.04004776
870.2208,0.04077408
870.7029,0.04149579
871.1851,0.04220985
871.6671,0.04289964
872.1493,0.04355034
872.6313,0.04416431
873.1135,0.04476225
873.5956,0.04537125
874.0778,0.04600264
874.5598,0.0466368
875.042,0.04722098
875.524,0.04769215
876.0062,0.04799923
876.4883,0.04813317
876.9705,0.04813358
877.4525,0.04807879
877.9347,0.04805333
878.4167,0.04811407
878.8989,0.04827667
879.381,0.04851351
879.8632,0.04877423
880.3452,0.04900985
880.8274,0.0491945
881.3094,0.04932971
881.7916,0.04943718
882.2737,0.04954531
882.7559,0.0496833
883.2379,0.04988623
883.7201,0.05020092
884.2021,0.05069462
884.6843,0.05144753
885.1664,0.05252085
885.6486,0.0539265
886.1306,0.05559049
886.6128,0.05735821
887.0948,0.05900161
887.577,0.06027536
888.0591,0.06099467
888.5413,0.06106498
889.0233,0.06051639
889.5055,0.0594754
889.9875,0.05813159
890.4697,0.05667657
890.9518,0.05525328
891.434,0.05395501
891.916,0.05281894
892.3982,0.05184627
892.8802,0.05102124
893.3624,0.05032164
893.8445,0.04972283
894.3267,0.04919491
894.8087,0.04870651
895.2909,0.04823113
895.7729,0.04775457
896.2551,0.04728238
896.7372,0.0468372
897.2194,0.04645021
897.7014,0.04614581
898.1836,0.04593347
898.6656,0.0458052
899.1478,0.04574461
899.6299,0.04573632
900.1121,0.04577546
900.5941,0.04586633
901.0763,0.04601461
901.5583,0.04621598
902.0405,0.04645099
902.5226,0.04668808
903.0048,0.04689799
903.4868,0.04707051
903.969,0.04722331
904.451,0.04739933
904.9332,0.04764714
905.4153,0.04800426
905.8975,0.04847631
906.3795,0.04903682
906.8617,0.04963613
907.3438,0.05022521
907.8259,0.05077674
908.308,0.05129093
908.7902,0.05179124
909.2722,0.05230634
909.7544,0.05285221
910.2365,0.05342143
910.7186,0.05398705
911.2007,0.0545161
911.6829,0.05498931
912.1649,0.05541033
912.6471,0.05580456
913.1292,0.05620272
913.6113,0.05662443
914.0934,0.05706242
914.5756,0.05748365
915.0576,0.0578399
915.5398,0.05808977
916.0219,0.0582222
916.504,0.05826623
916.9861,0.05829181
917.4683,0.0583869
917.9503,0.05864497
918.4325,0.05913508
918.9146,0.05988482
919.3967,0.0608756
919.8788,0.06204375
920.361,0.0633001
920.843,0.06454176
921.3252,0.0656834
921.8073,0.0666782
922.2894,0.06752663
922.7715,0.06827787
923.2537,0.06901173
923.7357,0.06982157
924.2179,0.07077977
924.7,0.07192246
925.1821,0.07324455
925.6642,0.07470965
926.1464,0.07627033
926.6284,0.07788803
927.1106,0.07954966
927.5927,0.08126724
928.0748,0.08306886
928.5569,0.08498117
929.0391,0.08702027
929.5211,0.08918838
930.0033,0.09148262
930.4854,0.09390639
930.9675,0.0964789
931.4496,0.09923245
931.9318,0.1022055
932.4138,0.1054254
932.896,0.1088962
933.3781,0.1125977
933.8602,0.1164934
934.3423,0.1205499
934.8245,0.1247468
935.3066,0.129087
935.7887,0.1335889
936.2708,0.1382742
936.7529,0.1431519
937.235,0.1482126
937.7172,0.1534317
938.1993,0.1587875
938.6814,0.1642784
939.1635,0.1699364
939.6456,0.1758237
940.1277,0.1820184
940.6099,0.1885933
941.092,0.1955884
941.5741,0.2029997
942.0562,0.2107767
942.5383,0.2188426
943.0204,0.227108
943.5026,0.2354936
943.9847,0.2439506
944.4668,0.2524621
944.9489,0.2610448
945.431,0.2697393
945.9131,0.2786053
946.3953,0.2877102
946.8774,0.2971146
947.3595,0.3068662
947.8416,0.3169846
948.3237,0.3274583
948.8058,0.3382418
949.288,0.3492695
949.7701,0.3604771
950.2522,0.3718114
950.7343,0.3832478
951.2164,0.3947856
951.6985,0.4064325
952.1807,0.418184
952.6628,0.4300083
953.1449,0.4418387
953.627,0.4535905
954.1091,0.4651772
954.5912,0.4765263
955.0734,0.4875871
955.5555,0.4983193
956.0376,0.5086756
956.5197,0.5185924
957.0018,0.5279936
957.4839,0.5368096
957.9661,0.5450044
958.4482,0.5525878
958.9303,0.5596049
959.4124,0.5660948
959.8945,0.572056
960.3766,0.5774162
960.8588,0.5820473
961.3409,0.5857928
961.823,0.588526
962.3051,0.5901879
962.7872,0.5907851
963.2693,0.5903603
963.7515,0.5889454
964.2336,0.5865337
964.7157,0.5830833
965.1978,0.5785551
965.6799,0.5729529
966.162,0.5663549
966.6442,0.5589032
967.1263,0.5507799
967.6084,0.5421566
968.0905,0.5331768
968.5726,0.5239662
969.0547,0.5146421
969.5369,0.5053344
970.019,0.4961888
970.5011,0.4873265
970.9832,0.4788288
971.4653,0.4707296
971.9474,0.463046
972.4296,0.45586
972.9117,0.4494257
973.3938,0.4442093
973.8759,0.4409854
974.358,0.4408236
974.8401,0.4449364
975.3223,0.4547521
975.8044,0.471768
976.2865,0.4974439
976.7686,0.5331466
977.2507,0.5798856
977.7328,0.6381264
978.215,0.7067557
978.6971,0.7820861
979.1792,0.8566102
979.6613,0.9173557
980.1434,0.9493544
980.6255,0.9437304
981.1077,0.9044867
981.5898,0.8449768
982.0719,0.7787603
982.554,0.7149999
983.0361,0.6577127
983.5182,0.6078283
984.0004,0.564835
984.4825,0.5277622
984.9646,0.4959325
985.4467,0.469248
985.9288,0.4480412
986.4109,0.4329309
986.8931,0.424515
987.3752,0.4230618
987.8573,0.4284685
988.3394,0.4401808
988.8215,0.4573754
989.3036,0.4789613
989.7858,0.5037968
990.2679,0.5309345
990.75,0.5595278
991.2321,0.5889069
991.7142,0.6185274
992.1964,0.647835
992.6785,0.6763093
993.1606,0.7035327
993.6427,0.729283
994.1248,0.7535754
994.6069,0.7765634
995.0891,0.7984099
995.5712,0.819075
996.0533,0.8382616
996.5354,0.8554912
997.0175,0.8703125
997.4996,0.8824921
997.9818,0.8920975
998.4639,0.8993703
998.946,0.904542
999.4281,0.907671
999.9102,0.9086204
1000.392,0.9071967
1000.874,0.9033464
1001.357,0.8972608
1001.839,0.889335
1002.321,0.8799866
1002.803,0.8694529
1003.285,0.8577332
1003.767,0.8446553
1004.249,0.8300794
1004.731,0.8140349
1005.214,0.7967905
1005.696,0.7787386
1006.178,0.7602528
1006.66,0.7415339
1007.142,0.7225925
1007.624,0.7033316
1008.106,0.6836882
1008.588,0.6637291
1009.07,0.6436519
1009.553,0.6236894
1010.035,0.6039868
1010.517,0.5845331
1010.999,0.5651764
1011.481,0.5457274
1011.963,0.5260779
1012.445,0.5062987
1012.927,0.4866325
1013.409,0.4674312
1013.892,0.4490139
1014.374,0.431613
1014.856,0.4153467
1015.338,0.4002305
1015.82,0.3862374
1016.302,0.3733189
1016.784,0.3613921
1017.266,0.3503052
1017.749,0.3398085
1018.231,0.3296013
1018.713,0.3193809
1019.195,0.3089753
1019.677,0.2984249
1020.159,0.2880008
1020.641,0.2781295
1021.123,0.2692368
1021.605,0.2616884
1022.088,0.2557137
1022.57,0.2514603
1023.052,0.249136
1023.534,0.2490882
1024.016,0.2518039
1024.498,0.2578174
1024.98,0.2674058
1025.462,0.2802821
1025.945,0.2952037
1026.427,0.3099704
1026.909,0.321599
1027.391,0.3269219
1027.873,0.3239119
1028.355,0.3124212
1028.837,0.2943866
1029.319,0.2728829
1029.802,0.2511984
1030.284,0.2319663
1030.766,0.2166196
1031.248,0.2056433
1031.73,0.1987223
1032.212,0.1951224
1032.694,0.1939603
1033.176,0.1944671
1033.658,0.1961391
1034.141,0.1986628
1034.623,0.2018584
1035.105,0.2055824
1035.587,0.209648
1036.069,0.2138488
1036.551,0.2180161
1037.033,0.2220541
1037.515,0.2259645
1037.997,0.2298057
1038.479,0.2336339
1038.962,0.2374483
1039.444,0.2411831
1039.926,0.2447353
1040.408,0.248027
1040.89,0.251047
1041.372,0.2538619
1041.854,0.2565787
1042.336,0.2592987
1042.819,0.2620748
1043.301,0.2648992
1043.783,0.2677279
1044.265,0.270523
1044.747,0.2732903
1045.229,0.2760893
1045.711,0.2790153
1046.193,0.2821511
1046.676,0.2855308
1047.158,0.2890995
1047.64,0.2927105
1048.122,0.2961107
1048.604,0.2989655
1049.086,0.3009201
1049.568,0.3016167
1050.05,0.3008005
1050.532,0.2983992
1051.015,0.2945695
1051.497,0.289694
1051.979,0.2842762
1052.461,0.2788561
1052.943,0.2738262
1053.425,0.2693498
1053.907,0.2653504
1054.389,0.261576
1054.872,0.2577304
1055.354,0.2536
1055.836,0.2491695
1056.318,0.2446239
1056.8,0.2402946
1057.282,0.2365099
1057.764,0.233504
1058.246,0.2313386
1058.729,0.2299007
1059.211,0.228952
1059.693,0.2282126
1060.175,0.2274644
1060.657,0.2265773
1061.139,0.2255307
1061.621,0.2243821
1062.103,0.2232331
1062.585,0.2221947
1063.068,0.2213641
1063.55,0.2208389
1064.032,0.2207226
1064.514,0.2211329
1064.996,0.2222289
1065.478,0.2242036
1065.96,0.2272662
1066.442,0.2316297
1066.924,0.2374345
1067.406,0.2446742
1067.889,0.2530859
1068.371,0.262099
1068.853,0.2708363
1069.335,0.2781412
1069.817,0.2829054
1070.299,0.2843291
1070.781,0.282194
1071.263,0.2769735
1071.746,0.2697006
1072.228,0.261692
1072.71,0.2540799
1073.192,0.2476466
1073.674,0.242665
1074.156,0.2389337
1074.638,0.2359305
1075.12,0.2330318
1075.603,0.2297743
1076.085,0.2259526
1076.567,0.2216918
1077.049,0.2173503
1077.531,0.2134289
1078.013,0.2104114
1078.495,0.2086402
1078.977,0.2082985
1079.459,0.2093627
1079.942,0.2116306
1080.424,0.2147281
1080.906,0.2181854
1081.388,0.221529
1081.87,0.2243412
1082.352,0.2263998
1082.834,0.2277221
1083.316,0.2285608
1083.799,0.2292946
1084.281,0.2302911
1084.763,0.2317755
1085.245,0.2337242
1085.727,0.2358757
1086.209,0.2378148
1086.691,0.239171
1087.173,0.2397546
1087.656,0.2396648
1088.138,0.2392399
1088.62,0.2389456
1089.102,0.2391775
1089.584,0.2400813
1090.066,0.2414993
1090.548,0.2429981
1091.03,0.2440632
1091.512,0.2442467
1091.995,0.2433832
1092.477,0.2416471
1092.959,0.2395229
1093.441,0.2376392
1093.923,0.2365558
1094.405,0.2366787
1094.887,0.2381506
1095.369,0.2408905
1095.851,0.2446684
1096.333,0.2492239
1096.816,0.2543535
1097.298,0.2599344
1097.78,0.265929
1098.262,0.2723321
1098.744,0.2791173
1099.226,0.2862161
1099.708,0.2935249
1100.19,0.3009411
1100.673,0.3084181
1101.155,0.3159879
1101.637,0.3237581
1102.119,0.3318577
1102.601,0.3403905
1103.083,0.3493795
1103.565,0.3587598
1104.047,0.3683975
1104.53,0.3781479
1105.012,0.3879216
1105.494,0.397707
1105.976,0.4075691
