sample4,,
Wavelength (nm),Abs,
576.9500122,0.117949359,
576.7999878,0.118252389,
576.6500244,0.119113125,
576.5,0.120207109,
576.3499756,0.121244587,
576.2000122,0.12273863,
576.0499878,0.124132395,
575.9000244,0.125613257,
575.75,0.126984149,
575.5999756,0.128138095,
575.4500122,0.12893042,
575.2999878,0.129564047,
575.1500244,0.129796371,
575,0.129401311,
574.8499756,0.129135639,
574.7000122,0.128378898,
574.5499878,0.127385244,
574.4000244,0.126315042,
574.25,0.125570536,
574.0999756,0.124765649,
573.9500122,0.124218494,
573.7999878,0.124015451,
573.6500244,0.124035187,
573.5,0.124416292,
573.3499756,0.125297636,
573.2000122,0.126371101,
573.0499878,0.127452031,
572.9000244,0.128777206,
572.75,0.130216271,
572.5999756,0.131912261,
572.4500122,0.133106813,
572.2999878,0.133957103,
572.1500244,0.13504605,
572,0.135379806,
571.8499756,0.135365233,
571.7000122,0.135043398,
571.5499878,0.134361342,
571.4000244,0.133568838,
571.25,0.132705778,
571.0999756,0.13191016,
570.9500122,0.131307498,
570.7999878,0.130433872,
570.6500244,0.130225465,
570.5,0.130183503,
570.3499756,0.13061896,
570.2000122,0.131392852,
570.0499878,0.132064894,
569.9000244,0.13316749,
569.75,0.134297714,
569.5999756,0.135705292,
569.4500122,0.137027368,
569.2999878,0.138069406,
569.1500244,0.139098525,
569,0.139944822,
568.8499756,0.140434384,
568.7000122,0.14040105,
568.5499878,0.140019462,
568.4000244,0.139425069,
568.25,0.13860558,
568.0999756,0.138012946,
567.9500122,0.137227744,
567.7999878,0.136654466,
567.6500244,0.136188939,
567.5,0.136071608,
567.3499756,0.136308283,
567.2000122,0.136696383,
567.0499878,0.13732177,
566.9000244,0.138151974,
566.75,0.139157698,
566.5999756,0.140681446,
566.4500122,0.142203435,
566.2999878,0.143258765,
566.1500244,0.144305587,
566,0.145200178,
565.8499756,0.14561908,
565.7000122,0.145800099,
565.5499878,0.145457476,
565.4000244,0.145028621,
565.25,0.144777671,
565.0999756,0.144152463,
564.9500122,0.14371717,
564.7999878,0.143266693,
564.6500244,0.142965138,
564.5,0.142664388,
564.3499756,0.14246285,
564.2000122,0.142877936,
564.0499878,0.143317461,
563.9000244,0.144100189,
563.75,0.145194456,
563.5999756,0.146499291,
563.4500122,0.14757745,
563.2999878,0.148887739,
563.1500244,0.149554879,
563,0.150300175,
562.8499756,0.150667027,
562.7000122,0.150775477,
562.5499878,0.150766537,
562.4000244,0.150745884,
562.25,0.150534049,
562.0999756,0.150457859,
561.9500122,0.150170505,
561.7999878,0.149790913,
561.6500244,0.149464592,
561.5,0.149077401,
561.3499756,0.148886398,
561.2000122,0.149165452,
561.0499878,0.149641052,
560.9000244,0.150484189,
560.75,0.151655421,
560.5999756,0.152776986,
560.4500122,0.153757319,
560.2999878,0.154560596,
560.1500244,0.155094266,
560,0.155369461,
559.8499756,0.155713841,
559.7000122,0.155865505,
559.5499878,0.156310007,
559.4000244,0.156606346,
559.25,0.156673953,
559.0999756,0.156576902,
558.9500122,0.156218112,
558.7999878,0.156021208,
558.6500244,0.155561343,
558.5,0.155344173,
558.3499756,0.155518487,
558.2000122,0.155783534,
558.0499878,0.156784028,
557.9000244,0.157757536,
557.75,0.158483669,
557.5999756,0.159378901,
557.4500122,0.159895197,
557.2999878,0.160265803,
557.1500244,0.160826445,
557,0.161356926,
556.8499756,0.162014708,
556.7000122,0.162600771,
556.5499878,0.163080514,
556.4000244,0.163139567,
556.25,0.162856504,
556.0999756,0.162382349,
555.9500122,0.161686435,
555.7999878,0.16124253,
555.6500244,0.161088407,
555.5,0.16143921,
555.3499756,0.162089974,
555.2000122,0.163114578,
555.0499878,0.163647816,
554.9000244,0.164164454,
554.75,0.164790005,
554.5999756,0.164999038,
554.4500122,0.165804461,
554.2999878,0.166434854,
554.1500244,0.16720517,
554,0.168096855,
553.8499756,0.168720231,
553.7000122,0.168740511,
553.5499878,0.168628663,
553.4000244,0.168047994,
553.25,0.167614281,
553.0999756,0.167048082,
552.9500122,0.16679588,
552.7999878,0.166912153,
552.6500244,0.167781025,
552.5,0.168339863,
552.3499756,0.168928877,
