sample1,,
Wavelength (nm),Abs,
528.9500122,0.15678525,
528.7999878,0.159187317,
528.6500244,0.162613675,
528.5,0.166206598,
528.3499756,0.171036586,
528.2000122,0.176577106,
528.0499878,0.18279852,
527.9000244,0.187741071,
527.75,0.194446042,
527.5999756,0.197352469,
527.4500122,0.181570068,
527.2999878,0.161797643,
527.1500244,0.15772143,
527,0.161444128,
526.8499756,0.166096732,
526.7000122,0.170262978,
526.5499878,0.175628886,
526.4000244,0.180885494,
526.25,0.186158776,
526.0999756,0.191687703,
525.9500122,0.196892455,
525.7999878,0.187251091,
525.6500244,0.166150391,
525.5,0.15969716,
525.3499756,0.161994517,
525.2000122,0.166573703,
525.0499878,0.171718285,
524.9000244,0.175707236,
524.75,0.180219531,
524.5999756,0.185689077,
524.4500122,0.192213193,
524.2999878,0.196437538,
524.1500244,0.183520123,
524,0.164452374,
523.8499756,0.160712615,
523.7000122,0.16368404,
523.5499878,0.168347031,
523.4000244,0.172675386,
523.25,0.178928167,
523.0999756,0.183496222,
522.9500122,0.188552886,
522.7999878,0.193405002,
522.6500244,0.187627927,
522.5,0.170236379,
522.3499756,0.161689818,
522.2000122,0.164864153,
522.0499878,0.168854371,
521.9000244,0.173367873,
521.75,0.178237572,
521.5999756,0.182582364,
521.4500122,0.187934235,
521.2999878,0.191311106,
521.1500244,0.185237005,
521,0.16851081,
520.8499756,0.16363585,
520.7000122,0.166297168,
520.5499878,0.170479477,
520.4000244,0.174257815,
520.25,0.17875433,
520.0999756,0.182619065,
519.9500122,0.187866852,
519.7999878,0.188966975,
519.6500244,0.175641611,
519.5,0.165069521,
519.3499756,0.165913612,
519.2000122,0.168809459,
519.0499878,0.172711939,
518.9000244,0.176364303,
518.75,0.181527197,
518.5999756,0.18639423,
518.4500122,0.186980099,
518.2999878,0.176331163,
518.1500244,0.165978104,
518,0.165064141,
517.8499756,0.168891326,
517.7000122,0.173040628,
517.5499878,0.177627742,
517.4000244,0.18241863,
517.25,0.186640933,
517.0999756,0.183638796,
516.9500122,0.169270426,
516.7999878,0.16424273,
516.6500244,0.16761744,
516.5,0.171173364,
516.3499756,0.175307304,
516.2000122,0.179692879,
516.0499878,0.182910994,
515.9000244,0.182653159,
515.75,0.171949416,
515.5999756,0.165661648,
515.4500122,0.167940363,
515.2999878,0.171714366,
515.1500244,0.174043626,
515,0.178158015,
514.8499756,0.182100371,
514.7000122,0.180368364,
514.5499878,0.170596093,
514.4000244,0.16689539,
514.25,0.168300808,
514.0999756,0.171209917,
513.9500122,0.175553367,
513.7999878,0.179714531,
513.6500244,0.181505889,
513.5,0.174194485,
513.3499756,0.165682375,
513.2000122,0.166935727,
513.0499878,0.170761153,
512.9000244,0.17414771,
512.75,0.178162307,
